date,Bitcoin,Bitcoin Crash,Blockchain,Crisis,Cryptocurrency,Nicehash,Hashing,GPU,GeForce,mining,Tesla,Price
2017-04-03,4.05,0.0,7.41,51.8,0.7000000000000001,1.47,62.78,25.84,32.0,42.77,27.0,1151.739990234375
2017-04-04,4.45,0.76,10.79,54.6,0.8200000000000001,1.47,78.26,32.3,36.5,42.3,30.0,1156.43994140625
2017-04-05,4.05,0.0,12.09,51.8,0.89,0.99,81.7,34.2,37.5,42.3,22.5,1135.0899658203125
2017-04-06,4.1000000000000005,0.0,9.75,54.6,0.66,0.99,77.4,38.0,38.5,43.71,19.5,1188.3699951171875
2017-04-07,4.4,0.79,7.800000000000001,57.4,0.63,1.02,70.52,36.86,43.5,38.07,18.0,1186.5799560546875
2017-04-08,3.85,0.0,5.46,39.2,0.39,2.46,31.82,32.3,43.0,34.78,16.8,1184.97998046875
2017-04-09,3.85,0.93,5.46,40.6,0.64,2.43,38.7,30.78,47.0,37.6,15.9,1197.2099609375
2017-04-10,3.9,0.0,11.18,54.6,0.6900000000000001,0.0,75.67999999999999,31.92,35.5,38.54,27.3,1190.3399658203125
2017-04-11,4.0,0.0,11.18,57.4,0.59,1.02,71.38,31.92,33.5,41.36,25.8,1208.0699462890625
2017-04-12,4.1000000000000005,0.0,9.1,59.49999999999999,0.61,2.04,86.0,37.24,40.5,38.54,21.6,1207.1400146484375
2017-04-13,4.15,0.0,9.36,51.8,0.56,1.02,67.94,35.72,40.5,44.18,23.4,1205.8900146484375
2017-04-14,3.35,0.84,8.97,41.3,0.59,0.54,75.67999999999999,33.44,34.5,34.78,22.2,1190.800048828125
2017-04-15,3.7,0.0,5.07,32.9,0.5700000000000001,0.63,32.68,30.4,39.0,31.49,18.3,1188.0
2017-04-16,3.95,1.0,5.98,35.7,0.65,0.0,44.72,35.72,43.0,33.37,19.5,1187.219970703125
2017-04-17,3.9,0.78,10.66,54.6,0.71,0.51,66.22,30.02,37.5,39.48,20.1,1194.9000244140625
2017-04-18,4.3,0.0,11.44,64.39999999999999,0.61,0.48,66.22,35.72,31.5,41.36,19.5,1217.5699462890625
2017-04-19,3.9,0.0,9.88,56.7,0.72,1.98,85.14,33.06,31.0,42.77,18.0,1215.510009765625
2017-04-20,3.75,0.0,10.27,64.39999999999999,0.64,3.0,73.96,34.96,35.5,41.83,19.5,1240.7900390625
2017-04-21,4.0,0.0,12.09,51.8,0.71,1.05,77.4,28.12,35.0,36.19,18.6,1235.93994140625
2017-04-22,3.75,0.0,6.890000000000001,35.7,0.44,0.6,27.52,32.68,45.0,33.84,18.0,1235.56005859375
2017-04-23,3.5500000000000003,0.0,4.94,44.1,0.54,0.0,38.7,29.26,35.5,35.72,16.5,1232.199951171875
2017-04-24,3.75,0.0,11.18,66.5,0.79,2.97,76.53999999999999,28.12,36.5,39.95,19.5,1250.93994140625
2017-04-25,4.25,0.76,12.87,65.1,0.7000000000000001,0.99,78.26,30.4,38.5,47.0,19.8,1267.5799560546875
2017-04-26,4.45,0.74,11.18,67.89999999999999,0.8200000000000001,0.96,70.52,29.64,43.5,41.36,17.4,1294.8299560546875
2017-04-27,5.0,0.0,13.0,70.0,0.72,0.0,79.12,34.2,34.0,43.24,18.3,1319.699951171875
2017-04-28,4.7,0.78,12.09,55.3,0.81,1.02,65.36,32.68,33.0,40.89,17.099999999999998,1331.280029296875
2017-04-29,4.5,0.0,6.5,35.7,0.8300000000000001,2.43,36.98,26.98,50.0,38.54,16.8,1327.199951171875
2017-04-30,4.3500000000000005,0.0,5.33,39.2,1.0,2.43,41.28,30.4,43.5,40.42,18.6,1347.9100341796875
2017-05-01,2.99,0.8500000000000001,10.2,62.56,0.8999999999999999,2.24,53.32,32.0,30.82,44.72,21.6,1434.3199462890625
2017-05-02,3.25,1.25,12.8,68.0,0.78,0.91,73.1,26.4,28.98,44.72,19.5,1473.9000244140625
2017-05-03,2.99,0.0,12.0,60.52,0.78,1.4,80.84,35.6,29.44,42.64,23.4,1492.77001953125
2017-05-04,4.42,0.45,11.8,63.24,1.23,1.4,86.0,28.8,33.58,48.88,26.4,1608.9100341796875
2017-05-05,3.64,1.35,11.8,55.080000000000005,1.05,1.89,74.82,32.800000000000004,34.04,41.08,21.6,1618.030029296875
2017-05-06,2.8600000000000003,0.5,8.6,36.04,0.78,2.8000000000000003,41.28,33.6,35.88,40.04,16.5,1578.800048828125
2017-05-07,2.99,0.55,9.8,42.16,1.02,2.31,27.52,34.800000000000004,46.0,42.64,17.099999999999998,1596.719970703125
2017-05-08,3.38,0.0,10.4,61.88,1.26,1.4,64.5,32.0,29.9,45.760000000000005,18.9,1723.3499755859375
2017-05-09,4.55,1.3,12.2,61.88,1.17,0.0,77.4,35.6,28.98,44.72,18.9,1833.489990234375
2017-05-10,4.03,0.0,11.2,60.52,1.17,2.31,69.66,38.400000000000006,28.98,42.64,25.2,1788.43994140625
2017-05-11,4.8100000000000005,0.9,12.4,55.080000000000005,1.2,0.91,82.56,32.4,28.98,46.28,30.0,1873.9300537109373
2017-05-12,4.94,1.35,11.2,48.28,1.05,1.96,66.22,33.6,35.42,42.120000000000005,24.3,1856.1500244140625
2017-05-13,4.8100000000000005,0.0,11.8,33.32,0.8099999999999999,1.1900000000000002,29.24,35.2,41.86,39.52,19.2,1812.989990234375
2017-05-14,4.29,1.1,7.800000000000001,31.28,1.11,0.56,25.8,34.0,33.58,44.2,20.7,1831.4200439453125
2017-05-15,5.07,0.45,10.0,48.28,0.93,1.96,60.2,26.4,28.52,42.64,19.8,1812.800048828125
2017-05-16,4.68,0.45,11.8,52.36000000000001,1.2,1.4700000000000002,57.62,31.200000000000003,23.46,41.08,19.8,1785.93994140625
2017-05-17,4.16,0.0,10.4,52.36000000000001,1.38,1.4700000000000002,79.98,31.200000000000003,22.540000000000003,40.04,19.8,1864.050048828125
2017-05-18,3.77,1.4,10.0,49.64,0.93,0.49,54.18,28.8,27.6,40.56,19.2,1904.47998046875
2017-05-19,4.94,0.45,12.6,45.56,1.35,2.5200000000000005,60.2,32.4,27.14,35.88,19.2,2004.52001953125
2017-05-20,5.07,1.7000000000000002,7.4,27.880000000000003,1.65,1.8200000000000005,36.12,26.4,30.360000000000003,34.84,18.0,2084.72998046875
2017-05-21,5.07,1.7000000000000002,9.0,36.720000000000006,1.71,2.45,29.24,32.800000000000004,33.120000000000005,37.96,16.2,2119.080078125
2017-05-22,9.75,3.25,20.0,51.00000000000001,2.55,5.95,78.26,31.6,28.06,44.72,18.9,2303.89990234375
2017-05-23,9.49,1.35,17.2,50.32,2.31,5.250000000000001,70.52,35.2,34.04,52.0,17.099999999999998,2320.820068359375
2017-05-24,10.4,4.65,17.2,47.6,2.91,3.5000000000000004,68.8,30.4,24.380000000000003,46.8,16.8,2523.719970703125
2017-05-25,13.0,4.65,18.6,46.24,3.0,5.53,64.5,33.2,32.660000000000004,46.28,18.3,2763.7099609375
2017-05-26,10.66,5.0,15.0,38.760000000000005,2.22,7.000000000000001,60.2,32.0,29.9,46.8,19.8,2573.7900390625
2017-05-27,8.32,2.95,11.8,30.6,1.86,6.370000000000001,30.96,34.4,29.44,37.96,18.0,2260.199951171875
2017-05-28,6.11,1.8,10.2,30.6,1.7999999999999998,3.850000000000001,26.66,30.4,39.1,42.64,16.8,2267.340087890625
2017-05-29,5.720000000000001,0.55,9.0,36.04,1.74,2.31,32.68,30.8,44.620000000000005,40.04,15.9,2307.050048828125
2017-05-30,6.24,1.4,15.8,43.52,1.92,5.460000000000001,66.22,32.0,31.74,47.32,18.3,2301.9599609375
2017-05-31,6.11,2.25,16.0,41.48,2.19,5.880000000000001,75.67999999999999,40.0,27.14,44.2,18.6,2311.080078125
2017-06-01,9.36,1.5,18.2,49.0,3.92,7.48,86.49000000000001,36.0,35.88,53.46,24.6,2448.389892578125
2017-06-02,8.450000000000001,0.54,16.38,38.71,3.99,5.5,61.38,34.8,31.72,53.46,25.8,2488.550048828125
2017-06-03,8.06,0.0,13.0,29.4,4.130000000000001,9.02,39.99,33.6,39.52,49.5,20.7,2581.909912109375
2017-06-04,7.15,1.2,13.26,30.87,4.0600000000000005,11.22,30.69,37.8,46.28,41.580000000000005,19.8,2585.889892578125
2017-06-05,8.450000000000001,1.5,17.42,39.69,4.340000000000001,7.26,72.54,40.2,37.44,48.18,21.6,2686.81005859375
2017-06-06,12.48,1.98,25.74,46.55,5.95,12.1,73.47,52.8,35.36,54.120000000000005,25.2,2999.909912109375
2017-06-07,11.05,0.0,22.880000000000003,47.53,5.670000000000001,12.98,85.56,48.0,29.64,52.8,30.0,2869.3798828125
2017-06-08,9.75,1.02,19.5,39.69,4.550000000000001,10.12,76.26,51.0,33.28,48.18,25.8,2815.300048828125
2017-06-09,9.36,1.62,20.8,41.16,4.340000000000001,10.78,75.33,46.2,33.800000000000004,52.14,28.2,2901.7099609375
2017-06-10,8.58,2.46,15.08,34.3,4.9,21.34,34.410000000000004,46.2,41.6,52.14,22.2,2950.989990234375
2017-06-11,9.1,4.98,16.64,36.75,5.95,10.78,46.5,47.4,43.16,54.78,20.7,2996.60009765625
2017-06-12,13.0,6.0,24.44,40.18,7.000000000000001,9.46,80.91000000000001,49.2,30.16,62.040000000000006,23.1,2997.260009765625
2017-06-13,10.27,2.94,23.4,39.2,6.44,14.3,71.61,43.2,37.96,53.46,26.1,2789.0400390625
2017-06-14,10.53,3.96,24.18,41.65,6.0200000000000005,11.44,83.7,46.2,35.36,54.78,26.7,2786.830078125
2017-06-15,13.0,5.16,20.8,40.18,6.790000000000001,14.3,92.07,57.6,37.44,55.440000000000005,26.7,2534.7099609375
2017-06-16,9.23,2.1,19.24,38.22,4.970000000000001,9.9,83.7,49.8,42.120000000000005,54.78,24.9,2539.919921875
2017-06-17,7.67,0.6,14.3,30.38,5.040000000000001,21.34,54.870000000000005,46.2,45.760000000000005,54.78,22.8,2685.18994140625
2017-06-18,6.76,0.6,15.08,31.36,4.760000000000001,13.42,35.34,43.2,41.6,56.760000000000005,21.3,2662.10009765625
2017-06-19,7.41,1.5,23.92,35.77,5.6000000000000005,11.66,75.33,43.2,39.52,52.14,23.1,2662.85009765625
2017-06-20,8.97,0.96,25.48,35.77,5.880000000000001,20.02,88.35000000000001,50.4,43.68,60.720000000000006,25.5,2763.449951171875
2017-06-21,9.1,0.96,22.880000000000003,40.18,6.720000000000001,12.76,87.42,54.0,43.16,54.78,24.6,2772.010009765625
2017-06-22,8.32,1.44,24.7,38.71,6.23,14.74,92.07,45.6,47.84,56.760000000000005,25.2,2723.739990234375
2017-06-23,7.54,3.42,20.8,32.83,6.0200000000000005,19.36,80.91000000000001,60.0,42.64,56.1,24.0,2765.169921875
2017-06-24,6.890000000000001,2.34,17.42,29.4,4.9,22.0,39.99,46.8,52.0,58.74,20.7,2757.93994140625
2017-06-25,6.76,1.86,16.64,29.89,5.040000000000001,10.78,39.06,48.6,48.36,62.040000000000006,20.1,2682.260009765625
2017-06-26,8.450000000000001,4.62,17.94,35.28,6.300000000000001,16.5,65.10000000000001,49.8,44.72,56.760000000000005,23.1,2615.25
2017-06-27,9.62,1.02,24.7,34.79,6.0200000000000005,21.34,93.0,47.4,37.44,57.42,23.7,2552.449951171875
2017-06-28,8.71,1.62,26.0,35.77,5.880000000000001,16.5,71.61,54.0,37.44,66.0,20.7,2603.97998046875
2017-06-29,7.28,0.0,21.06,35.28,5.880000000000001,21.12,83.7,51.6,41.6,56.760000000000005,23.7,2588.830078125
2017-06-30,6.5,1.62,18.72,35.28,4.0600000000000005,15.84,87.42,48.0,42.64,48.18,21.9,2559.25
2017-07-01,5.7,0.65,13.23,30.24,3.75,12.32,27.88,43.0,44.72,49.02,9.24,2515.27001953125
2017-07-02,6.0,1.3,11.97,30.66,3.7,9.9,41.0,46.0,42.64,49.59,13.2,2514.280029296875
2017-07-03,6.1000000000000005,0.6000000000000001,13.44,36.12,3.8,13.86,47.56,47.5,39.52,53.01,25.52,2595.0
2017-07-04,6.6000000000000005,1.25,9.87,31.5,3.65,22.0,41.82,45.0,43.16,54.72,17.6,2631.590087890625
2017-07-05,7.300000000000001,2.25,15.96,32.76,3.8,14.08,61.49999999999999,40.5,37.44,49.59,18.92,2622.64990234375
2017-07-06,6.7,1.05,14.07,42.0,3.7,10.78,70.52,46.0,47.32,45.03,18.04,2616.719970703125
2017-07-07,6.800000000000001,1.1,15.75,35.28,4.4,12.1,68.88,46.0,42.64,51.87,18.48,2916.139892578125
2017-07-08,6.2,1.25,10.71,28.14,3.65,8.8,36.9,43.5,52.0,55.85999999999999,12.76,2571.340087890625
2017-07-09,5.1000000000000005,0.6000000000000001,12.81,31.5,3.1500000000000004,8.8,39.36,39.5,35.88,56.99999999999999,17.16,2635.489990234375
2017-07-10,7.5,2.6500000000000004,19.11,36.96,4.4,11.66,67.24,39.0,42.120000000000005,47.88,18.48,2537.159912109375
2017-07-11,7.5,2.6500000000000004,19.53,32.34,4.800000000000001,7.92,76.25999999999999,49.5,46.28,48.45,14.96,2413.469970703125
2017-07-12,8.1,2.6500000000000004,17.64,34.86,5.0,7.04,75.44,46.0,36.92,47.31,13.2,2423.7099609375
2017-07-13,7.0,1.05,20.16,33.18,4.3500000000000005,9.02,66.42,42.5,39.0,45.6,11.44,2425.219970703125
2017-07-14,7.1000000000000005,1.65,14.91,32.76,3.7,7.26,69.7,42.5,35.36,48.45,11.88,2363.25
2017-07-15,7.9,3.1,10.08,25.2,4.0,8.36,42.64,42.0,40.56,40.47,10.56,2231.139892578125
2017-07-16,9.0,5.0,8.82,32.34,4.65,5.5,44.28,39.5,42.120000000000005,43.88999999999999,10.12,2058.77001953125
2017-07-17,8.700000000000001,2.6500000000000004,17.009999999999998,33.6,4.45,5.72,73.8,40.0,31.200000000000003,45.6,11.88,2230.489990234375
2017-07-18,9.0,0.0,19.53,34.44,3.6,6.16,68.06,46.0,47.84,47.88,11.44,2387.610107421875
2017-07-19,8.3,1.6,16.169999999999998,34.44,3.85,8.14,77.89999999999999,50.0,43.68,42.74999999999999,11.44,2397.169921875
2017-07-20,10.0,0.5,15.75,35.7,3.95,9.24,77.89999999999999,44.0,40.04,46.17,11.88,2900.699951171875
2017-07-21,9.6,2.15,16.8,30.66,4.05,4.4,53.3,43.5,35.36,41.04,11.44,2838.409912109375
2017-07-22,7.800000000000001,0.6000000000000001,12.6,28.98,3.45,12.98,33.62,34.5,36.4,47.31,10.56,2862.419921875
2017-07-23,7.6,1.25,10.29,27.72,3.8,5.94,35.26,34.0,42.64,44.46,11.0,2832.179931640625
2017-07-24,7.4,0.55,15.33,34.86,3.3000000000000003,9.9,68.88,42.0,37.96,45.6,11.44,2777.260009765625
2017-07-25,8.6,2.6500000000000004,17.64,36.96,4.1000000000000005,5.06,82.0,41.5,38.48,46.74,11.44,2768.080078125
2017-07-26,7.9,0.0,16.169999999999998,36.12,4.1000000000000005,5.06,63.96,42.0,43.16,44.46,12.32,2610.760009765625
2017-07-27,7.300000000000001,0.5,21.0,34.44,3.35,5.06,73.8,45.5,34.84,39.9,11.44,2693.320068359375
2017-07-28,8.700000000000001,1.05,17.009999999999998,32.76,3.3000000000000003,7.7,77.89999999999999,36.0,43.16,43.88999999999999,17.6,2897.449951171875
2017-07-29,6.800000000000001,1.85,10.92,27.72,2.85,5.94,44.28,34.5,40.04,38.19,44.0,2808.760009765625
2017-07-30,6.5,0.6000000000000001,10.08,31.92,2.35,7.7,45.92,34.0,48.88,42.18,25.52,2758.530029296875
2017-07-31,9.0,1.6,16.8,31.5,3.3000000000000003,6.16,67.24,41.5,37.96,39.9,21.12,2889.6201171875
2017-08-01,15.13,0.56,17.94,35.25,4.48,13.42,76.5,40.95,37.92,48.45,29.58,2921.35009765625
2017-08-02,11.73,1.12,19.24,35.72,4.32,22.0,85.0,45.0,42.72,50.73,30.94,2762.530029296875
2017-08-03,7.99,2.31,17.42,36.66,3.36,11.88,76.5,41.85,37.92,49.59,34.0,2813.31005859375
2017-08-04,7.48,1.1900000000000002,13.52,36.19,4.0,7.04,57.8,41.85,47.04,50.16,26.180000000000003,2899.330078125
2017-08-05,10.88,1.4,11.44,23.5,3.76,15.18,48.45,41.4,48.0,49.02,22.44,3290.010009765625
2017-08-06,8.67,0.7000000000000001,9.88,28.2,3.68,16.5,41.65,33.75,44.64,54.15,24.14,3293.2900390625
2017-08-07,10.2,2.8000000000000003,15.86,35.72,4.8,8.36,66.3,42.75,36.0,52.44,23.8,3397.679931640625
2017-08-08,10.88,3.2900000000000005,21.06,38.54,4.64,17.16,72.25,43.2,33.6,52.44,21.42,3484.85009765625
2017-08-09,10.03,1.7500000000000002,18.98,43.24,5.44,13.64,76.5,40.95,43.2,51.87,20.4,3422.760009765625
2017-08-10,9.52,3.01,20.02,47.0,6.24,14.3,73.95,44.55,36.96,51.3,19.72,3453.449951171875
2017-08-11,9.86,3.5700000000000003,16.900000000000002,44.18,6.4,13.42,61.2,44.55,38.4,51.3,18.02,3679.719970703125
2017-08-12,12.07,4.69,15.34,33.84,6.0,18.92,45.9,39.6,35.52,48.45,18.02,3949.919921875
2017-08-13,14.45,4.760000000000001,15.86,34.78,5.92,12.1,34.0,38.7,43.68,51.87,17.34,4208.39013671875
2017-08-14,17.0,2.9400000000000004,20.28,34.78,7.12,20.9,80.75,42.3,33.6,51.87,17.68,4325.1298828125
2017-08-15,16.32,5.250000000000001,21.84,36.19,6.08,16.5,74.8,42.3,45.12,51.3,17.34,4455.97021484375
2017-08-16,13.94,1.7500000000000002,20.02,30.55,6.0,17.38,79.89999999999999,38.25,34.56,47.31,16.66,4381.22998046875
2017-08-17,13.77,7.000000000000001,21.06,37.6,6.4,20.02,82.45,37.8,33.6,52.44,16.32,4484.7001953125
2017-08-18,12.24,2.9400000000000004,18.46,30.55,5.44,21.78,49.3,39.15,31.2,50.73,17.0,4370.1298828125
2017-08-19,11.22,1.33,14.82,24.91,6.0,17.16,29.75,38.25,38.88,48.45,17.68,4243.259765625
2017-08-20,10.03,2.03,14.04,25.85,4.4,18.92,30.6,39.6,30.72,47.31,15.3,4196.2900390625
2017-08-21,10.03,3.2900000000000005,16.12,29.61,5.04,10.56,60.35,39.15,31.2,43.88999999999999,14.62,4109.14013671875
2017-08-22,12.07,2.87,26.0,34.309999999999995,5.36,18.04,79.05,36.9,32.16,51.3,15.98,4128.759765625
2017-08-23,11.22,1.7500000000000002,25.48,34.309999999999995,6.08,15.4,79.89999999999999,34.65,38.88,49.02,15.3,4255.77978515625
2017-08-24,10.54,2.31,21.84,31.02,6.08,11.88,77.35,39.15,35.04,54.72,16.32,4376.39013671875
2017-08-25,10.54,0.56,20.54,31.49,6.08,16.5,68.0,42.75,37.44,48.45,16.32,4455.7001953125
2017-08-26,9.35,1.33,15.08,24.91,5.36,13.86,35.7,41.85,45.6,53.01,14.28,4379.27978515625
2017-08-27,7.82,1.2600000000000002,12.74,27.26,5.5200000000000005,17.82,29.75,36.45,29.28,50.73,13.260000000000002,4416.58984375
2017-08-28,8.84,1.7500000000000002,17.94,35.25,6.08,17.16,59.5,32.85,37.44,51.87,13.94,4403.93017578125
2017-08-29,11.39,2.8000000000000003,20.02,40.42,6.96,15.84,71.39999999999999,43.65,37.44,51.3,14.96,4625.68017578125
2017-08-30,11.22,0.0,23.4,43.71,6.48,20.24,71.39999999999999,41.4,42.24,54.72,14.62,4626.52001953125
2017-08-31,12.07,3.3600000000000003,23.4,42.77,8.0,19.36,68.0,41.4,44.16,56.99999999999999,15.64,4736.0498046875
2017-09-01,11.52,4.95,19.5,38.690000000000005,6.44,18.8,73.8,33.54,33.11,47.7,23.8,4892.009765625
2017-09-02,11.68,6.93,17.94,30.74,6.65,17.6,35.26,34.71,35.26,53.0,22.680000000000003,4975.0400390625
2017-09-03,9.92,1.26,17.42,30.21,5.460000000000001,14.4,35.26,30.42,42.14,48.760000000000005,22.680000000000003,4714.080078125
2017-09-04,11.36,3.51,13.78,33.39,7.000000000000001,20.0,36.08,39.0,32.25,49.29,19.32,4591.6298828125
2017-09-05,11.36,3.6,17.68,39.22,6.0200000000000005,16.6,68.88,32.370000000000005,35.26,45.580000000000005,20.72,4427.83984375
2017-09-06,9.44,4.95,21.32,45.580000000000005,5.040000000000001,10.6,63.96,32.370000000000005,30.1,47.7,20.160000000000004,4617.25
2017-09-07,8.48,0.99,18.72,41.34,4.970000000000001,14.4,63.96,29.25,26.66,44.52,21.28,4655.0400390625
2017-09-08,10.08,4.68,16.900000000000002,37.63,4.970000000000001,11.0,60.68,27.69,32.68,40.28,21.000000000000004,4661.0
2017-09-09,7.68,0.0,12.22,31.270000000000003,4.2700000000000005,10.2,35.26,31.98,34.4,36.57,19.880000000000003,4308.81982421875
2017-09-10,7.04,2.43,14.3,36.04,3.99,16.0,36.9,26.52,34.4,36.04,20.72,4245.43994140625
2017-09-11,8.32,2.07,19.24,41.870000000000005,4.130000000000001,11.6,66.42,31.98,32.25,38.16,24.92,4261.669921875
2017-09-12,9.92,2.07,23.14,42.93,5.040000000000001,8.8,81.17999999999999,34.32,27.52,40.81,23.24,4344.64990234375
2017-09-13,12.96,7.29,22.36,42.400000000000006,5.53,14.6,62.31999999999999,34.32,32.68,50.88,23.520000000000003,4131.97998046875
2017-09-14,16.0,9.0,26.0,43.99,5.8100000000000005,14.2,77.89999999999999,32.76,30.1,46.64,28.000000000000004,3920.60009765625
2017-09-15,16.0,8.01,17.94,38.690000000000005,5.6000000000000005,10.6,60.68,30.42,29.67,42.93,24.360000000000003,3733.449951171875
2017-09-16,10.08,1.89,14.56,32.33,3.850000000000001,14.2,36.9,27.69,36.12,37.63,24.64,3808.840087890625
2017-09-17,8.8,4.32,11.44,34.45,3.43,7.0,36.9,26.91,33.97,38.690000000000005,22.680000000000003,3664.81005859375
2017-09-18,10.24,1.53,21.58,41.870000000000005,3.99,10.8,55.76,28.08,27.09,46.11,24.08,4079.22998046875
2017-09-19,9.76,3.6,17.16,47.17,4.2,17.400000000000002,82.0,30.81,30.96,47.7,24.08,4094.070068359375
2017-09-20,8.16,2.07,18.98,46.11,3.5700000000000003,13.0,74.61999999999999,28.08,28.38,45.05,21.840000000000003,4031.389892578125
2017-09-21,9.28,2.07,17.68,48.23,3.92,8.8,68.06,28.08,27.09,47.7,23.520000000000003,3916.419921875
2017-09-22,8.16,2.7,19.24,43.99,2.5900000000000003,11.4,69.7,29.64,28.81,38.690000000000005,24.360000000000003,3758.27001953125
2017-09-23,6.5600000000000005,1.89,12.48,34.980000000000004,2.87,12.6,34.44,29.64,36.12,38.16,22.12,3819.2099609375
2017-09-24,5.76,0.63,12.48,39.22,2.24,7.0,41.0,30.03,39.56,43.99,21.56,3796.14990234375
2017-09-25,7.52,0.54,21.06,47.7,3.22,11.0,69.7,31.59,31.82,44.52,22.96,3950.25
2017-09-26,7.04,1.08,23.66,53.0,3.5700000000000003,13.2,79.53999999999999,30.03,26.23,42.93,23.8,3969.889892578125
2017-09-27,8.0,0.54,19.24,51.41,3.850000000000001,12.6,77.89999999999999,27.3,27.95,43.99,21.28,4210.0498046875
2017-09-28,7.52,2.07,20.02,50.88,3.99,14.0,78.72,31.98,24.94,40.81,22.96,4279.31005859375
2017-09-29,7.2,1.62,19.5,43.99,3.92,12.0,69.7,27.69,22.36,42.400000000000006,24.08,4214.6298828125
2017-09-30,6.72,2.61,12.22,37.1,3.640000000000001,18.0,53.3,29.64,43.0,37.1,23.8,4358.43017578125
2017-10-01,6.48,0.7000000000000001,15.2,32.34,4.48,11.22,48.23,30.36,36.66,41.25,21.17,4403.740234375
2017-10-02,7.56,1.12,20.8,45.54,4.2,10.78,64.61,31.68,24.44,46.75000000000001,23.78,4470.22998046875
2017-10-03,7.56,0.0,25.6,46.2,4.41,9.9,81.9,33.44,30.08,44.0,29.0,4432.47021484375
2017-10-04,6.84,1.12,24.0,45.54,3.850000000000001,13.2,69.16,34.76,28.67,47.3,24.07,4352.31005859375
2017-10-05,7.38,1.7500000000000002,23.200000000000003,42.24,4.2700000000000005,9.9,85.54,35.2,39.01,45.650000000000006,23.2,4362.64013671875
2017-10-06,7.02,0.0,28.4,38.940000000000005,4.48,8.14,62.79,36.96,40.89,42.900000000000006,26.97,4413.27001953125
2017-10-07,6.3,1.33,17.6,28.380000000000003,3.99,7.92,42.77,40.04,47.0,39.05,26.1,4443.8798828125
2017-10-08,7.02,0.0,14.8,30.360000000000003,4.2,9.24,40.95,32.12,41.36,42.900000000000006,24.94,4624.14013671875
2017-10-09,8.82,3.3600000000000003,24.8,39.6,4.62,9.24,60.97,34.32,38.07,47.85,24.94,4878.7099609375
2017-10-10,9.36,2.24,26.4,41.580000000000005,4.760000000000001,12.98,81.9,40.04,35.25,45.1,24.94,4922.169921875
2017-10-11,8.459999999999999,2.8000000000000003,29.6,42.24,5.11,11.88,84.63000000000001,36.08,30.55,51.150000000000006,22.62,4873.72998046875
2017-10-12,15.48,6.86,26.8,40.92,5.880000000000001,13.86,80.99000000000001,41.8,38.54,50.6,23.78,5446.91015625
2017-10-13,18.0,2.31,27.6,37.620000000000005,6.0200000000000005,17.82,91.0,44.0,29.61,53.35,22.62,5840.2998046875
2017-10-14,11.52,2.03,18.0,26.4,4.62,13.42,38.22,35.2,42.77,46.75000000000001,29.0,5837.7001953125
2017-10-15,11.34,2.66,15.6,29.700000000000003,5.32,14.08,47.32,32.12,33.84,47.85,26.39,5852.47998046875
2017-10-16,11.7,5.11,33.6,47.52,7.000000000000001,13.86,71.89,36.52,34.78,50.6,26.68,5776.22998046875
2017-10-17,10.98,2.87,36.0,46.2,5.6000000000000005,14.08,86.45,40.48,31.02,52.8,24.36,5800.35009765625
2017-10-18,11.7,1.6800000000000002,34.800000000000004,44.22,6.23,11.22,76.44,38.28,34.78,50.05,23.2,5603.81982421875
2017-10-19,11.16,4.130000000000001,28.4,44.22,6.16,17.82,73.71000000000001,37.84,36.66,51.7,25.52,5744.35009765625
2017-10-20,13.68,3.01,31.6,41.580000000000005,5.6000000000000005,15.18,68.25,33.0,32.43,43.45,22.04,6060.10986328125
2017-10-21,14.58,7.000000000000001,23.200000000000003,27.06,5.53,22.0,41.86,37.4,38.07,48.400000000000006,22.62,6194.8798828125
2017-10-22,11.16,2.03,22.0,31.68,4.41,12.54,42.77,33.44,35.72,52.25000000000001,21.46,6076.259765625
2017-10-23,12.78,6.720000000000001,31.200000000000003,42.24,5.53,16.28,71.89,32.12,32.9,50.05,22.91,6075.58984375
2017-10-24,13.86,2.8000000000000003,38.0,48.18,5.53,14.3,84.63000000000001,41.36,33.37,55.00000000000001,23.78,5935.52001953125
2017-10-25,12.96,1.6800000000000002,40.0,44.88,5.53,13.2,77.35000000000001,44.0,39.01,52.25000000000001,26.97,5754.330078125
2017-10-26,12.6,2.87,33.6,66.0,5.180000000000001,11.22,88.27,38.72,37.13,53.900000000000006,25.81,5976.7998046875
2017-10-27,11.34,1.1900000000000002,30.0,62.040000000000006,5.11,13.86,72.8,39.16,37.6,54.45,26.1,5988.39013671875
2017-10-28,10.08,2.8000000000000003,23.200000000000003,33.660000000000004,4.48,16.94,39.13,40.92,45.59,46.75000000000001,22.04,5876.72021484375
2017-10-29,10.26,2.03,20.0,42.24,4.970000000000001,18.04,41.86,32.12,34.309999999999995,45.1,21.17,6255.7099609375
2017-10-30,12.06,3.92,30.4,50.16,4.62,13.64,62.79,40.04,35.72,50.05,23.78,6214.990234375
2017-10-31,14.94,4.0600000000000005,28.0,44.22,5.180000000000001,14.3,77.35000000000001,43.12,38.54,55.00000000000001,22.91,6470.43017578125
2017-11-01,7.789999999999999,2.7,27.03,26.27,3.64,15.64,66.24000000000001,34.22,19.44,44.22,7.2,6767.31005859375
2017-11-02,11.89,2.7,28.62,29.82,4.16,23.46,72.68,39.44,22.14,46.2,8.55,7367.330078125
